https://www.evernote.com/shard/s21/nl/2425275/c059d4c6-f0a0-4116-b0a8-1595312cf260 , OSS , 开源软件
https://www.evernote.com/shard/s21/nl/2425275/0fef82b4-a55b-4d91-96f3-1d8debc4206b , PAWIN4 , Programming Applications for MSWin, Jeffrey Ritchter 1999
https://www.evernote.com/shard/s21/nl/2425275/41a0fc2c-b818-4e16-ab7e-2704dcd18dc5 , PDBSEW , PDB-sewing 主题
https://www.evernote.com/shard/s21/nl/2425275/0bb0a5d7-33df-42a0-8f4c-4c7e60e09938 , PNGTRANS , PNG 透明图片操作
https://www.evernote.com/shard/s21/nl/2425275/3f3cfe47-6797-4645-b7bc-060bc8e80173 , ProCMake , Professional CMake - A Practical Guide by Craig Scott (2018)
https://www.evernote.com/shard/s21/nl/2425275/82243165-da77-4906-8fff-aff504379a46 , ProGit , Pro Git 电子书
https://www.evernote.com/shard/s21/nl/2425275/3287cab7-94d9-4b3c-a530-0be9421ac1ae , PRWIN5 , Programming Windows 5th-ed, Charles Petzold 1998
https://www.evernote.com/shard/s21/nl/2425275/717b2348-7b5c-4c70-afba-3c8e61ffbca5 , PSSA2000 , Programming Server-side Win2000
https://www.evernote.com/shard/s21/nl/2425275/7f6cc57e-acf7-4bc1-bcbb-24911753eb71 , PWDM2 , MSPress - Programming WDM 2nd-ed, by Walter Oney (2003)
https://www.evernote.com/shard/s21/nl/2425275/8d388f88-48cc-4bdd-a629-51aeb797320d , PYL.Click , Python Click (命令行解析库)
https://www.evernote.com/shard/s21/nl/2425275/7d2237b7-62e2-4a2e-a2b1-4ffd776fb563 , PYTHON , 
https://www.evernote.com/shard/s21/nl/2425275/fe813636-1e19-4761-8bc7-08a5780f0952 , QEMU , 
https://www.evernote.com/shard/s21/nl/2425275/94dbd95e-789b-4ba9-9400-04c5e1473923 , QuickSort , 快速排序算法
https://www.evernote.com/shard/s21/nl/2425275/803ad1b0-9e6e-4f1a-9b62-e76ebb7eeecf , RasPi , Raspberry Pi
https://www.evernote.com/shard/s21/nl/2425275/59e3fa0f-2398-482e-9d69-52a739c4ef1a , REGEX , 正则表达式
https://www.evernote.com/shard/s21/nl/2425275/4143c35a-fe40-4468-bc54-14ea0978ea5a , RUST , 
https://www.evernote.com/shard/s21/nl/2425275/505f1815-9178-4923-b68b-323d36914ffe , Scalacon , C++ 源码管理模型
https://www.evernote.com/shard/s21/nl/2425275/1863e49d-1936-4628-97e9-85fc75ca317e , SetupDi , 
https://www.evernote.com/shard/s21/nl/2425275/15efd366-1488-49a4-928b-d13a66f1feab , showargs , 显示命令行拆解结果
https://www.evernote.com/shard/s21/nl/2425275/13c06cd1-0a5e-4ad5-a59f-81114a68a0f0 , SMBNET , Samba server
https://www.evernote.com/shard/s21/nl/2425275/7ed4963f-1d8c-4b43-989a-50ee2ed2b806 , SoftDesign , 关于软件设计
https://www.evernote.com/shard/s21/nl/2425275/f31e3197-ba9c-4df6-81bf-03fb83c73a4d , SoftTaste , 第一次尝试某款软件
https://www.evernote.com/shard/s21/nl/2425275/86ba9db5-f49b-4f9f-a2e0-6e8c12b09563 , SpaceDesk , 多显示器扩展软件
https://www.evernote.com/shard/s21/nl/2425275/d9de7ec4-cb0f-42c9-a2c5-2eb901a71d43 , SpeedCommander , 一德国公司的文件管理器
https://www.evernote.com/shard/s21/nl/2425275/1a8f6e07-7afc-4020-af03-0043a303a860 , SVN , Subversion
https://www.evernote.com/shard/s21/nl/2425275/a59ec410-ec8a-413b-8a35-ee280bbc41fa , taskschd , Windows 内置计划任务功能
https://www.evernote.com/shard/s21/nl/2425275/a9416fe2-72d2-44ab-9e59-b297f2276ce4 , ThingRela , 信息分类关系
https://www.evernote.com/shard/s21/nl/2425275/23a51b98-5bfe-4e28-9075-efee3a74a2dc , ThinkPrg , 编程思想
https://www.evernote.com/shard/s21/nl/2425275/9c9bc2d0-31a0-41b4-9382-84353b73ecfa , TLS/SSL , 
https://www.evernote.com/shard/s21/nl/2425275/f297ca74-4311-4fa2-a1e0-ec18964ab169 , Toaster2022 , 
https://www.evernote.com/shard/s21/nl/2425275/2f0287be-ce65-4e1f-bf5e-3ecf488e4a73 , Toaster , WDK Toaster 示例
https://www.evernote.com/shard/s21/nl/2425275/12f6924b-285d-4c6b-a3fa-6dc59c4a4035 , UEFI , UEFI 固件规范
https://www.evernote.com/shard/s21/nl/2425275/72790fe5-27f9-4b76-baa3-0a4a80754c65 , UFCOM , 
https://www.evernote.com/shard/s21/nl/2425275/0b74c1b8-01b3-4266-be10-da6cf8b431d4 , UNICODE , 
https://www.evernote.com/shard/s21/nl/2425275/586c101e-dbdb-44d0-b9f5-82ebffb7c8de , UseLinux , Linux 日常使用
https://www.evernote.com/shard/s21/nl/2425275/c49d7832-48ea-4d3c-a35b-eba73e1169c0 , UseMac , macOS 日常使用
https://www.evernote.com/shard/s21/nl/2425275/ca444b3b-65bb-4f5f-8ba2-1dc3a6124099 , UseSuse , SUSE Linux 日常使用
https://www.evernote.com/shard/s21/nl/2425275/7c4171eb-f893-48c6-8958-ab836d9ea125 , UseUbuntu , Ubuntu Linux 日常使用
https://www.evernote.com/shard/s21/nl/2425275/82db2908-ba28-48f4-a7f2-7cdb93372849 , UTF8ACP , 
https://www.evernote.com/shard/s21/nl/2425275/66a2acec-5d85-4be7-a714-f9d85fa11679 , VirtualBox , 
https://www.evernote.com/shard/s21/nl/2425275/482e794b-7dde-4653-bd68-f16c100e3b60 , VisualDDK , 
https://www.evernote.com/shard/s21/nl/2425275/7b769e8c-0fd6-4342-9147-8738e9188196 , VMwks , VMware Workstation
https://www.evernote.com/shard/s21/nl/2425275/850c9be2-7b91-4d85-965e-646923bc22c1 , VSIDE , Visual Studio IDE
https://www.evernote.com/shard/s21/nl/2425275/f2220220-f115-4353-b53d-a020c9d7f8d8 , VSLinux , 
https://www.evernote.com/shard/s21/nl/2425275/da9d849a-9867-455e-beaf-827aa83f8063 , VSMOBDEV , Visual Studio Mobile Dev
https://www.evernote.com/shard/s21/nl/2425275/8c1a47a1-5577-4cec-86d0-06a48ef2193e , VSPG , Visual Studio 构建前后批处理通用框架
https://www.evernote.com/shard/s21/nl/2425275/5f94596d-8bf3-4a8b-9565-ee13361b62c0 , WHQL , 
https://www.evernote.com/shard/s21/nl/2425275/397dede7-1823-42eb-bd37-40ad1f9bd0f2 , Win10Memo , Win10/11 相关话题
https://www.evernote.com/shard/s21/nl/2425275/cf1a1965-9586-4361-bce9-7e28ace3258c , Win10Terminal , 
https://www.evernote.com/shard/s21/nl/2425275/7e850d61-28f6-4427-940c-93a284e44c82 , Win10vwork , 机器实例
https://www.evernote.com/shard/s21/nl/2425275/cc6deee7-0d6a-4f4b-a0cd-49c0a03c94fa , Win10WSL , Windows Subsystem for Linux
https://www.evernote.com/shard/s21/nl/2425275/08cea251-4484-4a3d-afd0-22ae81f0bc47 , WinAPI , Windows API , 相关
https://www.evernote.com/shard/s21/nl/2425275/17e84984-240b-41a7-90a5-3d47181d46a4 , WinCmdLine , 命令行拆解
https://www.evernote.com/shard/s21/nl/2425275/3ca47cd8-735d-43b2-b64a-8e9143146865 , WinConsole , 命令行控制台相关
https://www.evernote.com/shard/s21/nl/2425275/75c2ea1d-e961-49a2-a417-3e359be85c99 , WinDBG , 
https://www.evernote.com/shard/s21/nl/2425275/5dd911c7-6bae-44e0-8726-05f1a5644e61 , WinDrv , Windows Driver 主帖
https://www.evernote.com/shard/s21/nl/2425275/ee552f1d-8e4b-4051-8039-9ab7ee52c8f9 , WINFONTC , Windows Fonts and Charset
https://www.evernote.com/shard/s21/nl/2425275/4586fb5e-4414-4e81-8ea8-75bf28d9d666 , WinGUI , Windows UI 编程
https://www.evernote.com/shard/s21/nl/2425275/68b7db39-ecb5-4128-9e53-7263292885c2 , WinLocale , 
https://www.evernote.com/shard/s21/nl/2425275/b86653d1-f665-48db-a87e-f651ab52f009 , WinMgmt , Windows 系统管理
https://www.evernote.com/shard/s21/nl/2425275/a56322fb-1dc6-4f88-b939-f5c5a90e51ff , WinMisc , 杂类 Windows 编程
https://www.evernote.com/shard/s21/nl/2425275/7dd94f40-6dcd-43d2-b0d3-eed6fb3030ed , WinPE , 
https://www.evernote.com/shard/s21/nl/2425275/c0a9ab2e-bebe-45b8-a2f2-61effca286fa , WinPwrcfg , Windows 睡眠/休眠/唤醒
https://www.evernote.com/shard/s21/nl/2425275/61130b53-504e-45f2-8bca-834e32261fae , WinRegKeys , 
https://www.evernote.com/shard/s21/nl/2425275/5622a161-f0dd-40c4-a048-4bc10f13b9e2 , WinSDV2022 , Windows static driver verifier
https://www.evernote.com/shard/s21/nl/2425275/69f3dcbe-21a5-4de7-b7d7-c2a8cd52d9ed , WinSecuAPI , WinNT Security API
https://www.evernote.com/shard/s21/nl/2425275/06e2eb0e-2d37-48f5-9df6-bf287eb30f03 , WinsvrMgmt , Windows Server 管理
https://www.evernote.com/shard/s21/nl/2425275/b60a8772-afb4-4cb3-9728-00d230fa7c09 , WinToGo , Windows-To-Go
https://www.evernote.com/shard/s21/nl/2425275/0bb453f4-20a9-4b84-bb25-cf19121dcd3e , WireGuard , 加密隧道软件
https://www.evernote.com/shard/s21/nl/2425275/23cbec45-a27b-406c-9917-b272bb2a4fc3 , Wireshark , 
https://www.evernote.com/shard/s21/nl/2425275/7164e757-c616-4248-b7f3-0b453367ff7f , YOGA900 , 联想 2017 Yoga 900 笔记本电脑 , 机器实例
https://www.evernote.com/shard/s21/nl/2425275/b5bb9f9e-15fd-4c85-937a-517f9755b587 , YouYouYou , 
https://www.evernote.com/shard/s21/nl/2425275/326e3905-ea87-4694-a54c-8ea3ede4b349 , Zhihu_WinLocale , 
https://www.evernote.com/shard/s21/nl/2425275/f12b2a42-e986-4e21-a2d4-daa69da7f3d3 , ZhihuPost , 知乎发帖
https://www.evernote.com/shard/s21/nl/2425275/e406256d-9043-4546-8cc8-f40488c6c434 , 俞开斌 , YuKaiBin - 新大陆同事
https://www.evernote.com/shard/s21/nl/2425275/5cfb0da8-4f25-4300-9749-fa1c196c9ad3 , 歧义 , 歧义收集帖
https://www.evernote.com/shard/s21/nl/2425275/747f61e2-fd1a-430b-b636-795a7786b480 , 邱有森 , QiuYouSen
